,file,target
4472,ISIC_5164045,0
4473,ISIC_4726724,0
4474,ISIC_0737013,0
4475,ISIC_2863278,0
4476,ISIC_8095869,0
4477,ISIC_1290677,0
4478,ISIC_4794052,0
4479,ISIC_9198657,0
4480,ISIC_3939977,0
4481,ISIC_4026806,0
4482,ISIC_0657596,0
4483,ISIC_3975660,0
4484,ISIC_0939642,0
4485,ISIC_9521776,0
4486,ISIC_8181718,0
4487,ISIC_3830701,0
4488,ISIC_7486506,0
4489,ISIC_1774027,0
4490,ISIC_3194670,0
4491,ISIC_0652867,0
4492,ISIC_8966681,0
4493,ISIC_8459825,0
4494,ISIC_8570917,0
4495,ISIC_7712138,0
4496,ISIC_4117215,0
4497,ISIC_3664078,0
4498,ISIC_9239862,0
4499,ISIC_5044557,0
4500,ISIC_6740634,0
4501,ISIC_5854870,0
4502,ISIC_2295101,0
4503,ISIC_9612228,0
4504,ISIC_9957298,0
4505,ISIC_9437584,0
4506,ISIC_8097808,0
4507,ISIC_6549919,0
4508,ISIC_7574101,0
4509,ISIC_4958219,0
4510,ISIC_4529092,0
4511,ISIC_9442260,0
4512,ISIC_0401416,0
4513,ISIC_5753642,0
4514,ISIC_3985675,0
4515,ISIC_9167719,0
4516,ISIC_5744192,0
4517,ISIC_9045131,0
4518,ISIC_0429310,0
4519,ISIC_2685592,0
4520,ISIC_5506360,0
4521,ISIC_7866138,0
4522,ISIC_6291397,0
4523,ISIC_5297101,0
4524,ISIC_7588695,0
4525,ISIC_7138875,0
4526,ISIC_4043580,0
4527,ISIC_1611703,0
4528,ISIC_3744115,0
4529,ISIC_6853786,0
4530,ISIC_5474398,0
4531,ISIC_2881263,0
4532,ISIC_7691262,0
4533,ISIC_4016929,0
4534,ISIC_7988554,0
4535,ISIC_1040841,0
4536,ISIC_2914160,0
4537,ISIC_8892018,0
4538,ISIC_0588827,0
4539,ISIC_2776098,0
4540,ISIC_9030376,0
4541,ISIC_2764507,0
4542,ISIC_8591040,0
4543,ISIC_0079038,0
4544,ISIC_1843497,0
4545,ISIC_3638162,0
4546,ISIC_5033871,0
4547,ISIC_7309194,0
4548,ISIC_8300326,0
4549,ISIC_3689832,0
4550,ISIC_7204247,0
4551,ISIC_5760582,0
4552,ISIC_9543982,0
4553,ISIC_4891204,0
4554,ISIC_0836854,0
4555,ISIC_2132139,0
4556,ISIC_7634207,0
4557,ISIC_2041726,0
4558,ISIC_8251128,0
4559,ISIC_4523565,0
4560,ISIC_6351271,0
4561,ISIC_1666840,0
4562,ISIC_5962462,0
4563,ISIC_7115079,0
4564,ISIC_3388468,0
4565,ISIC_0557109,0
4566,ISIC_0707619,0
4567,ISIC_2467153,0
4568,ISIC_5573924,0
4569,ISIC_8454933,0
4570,ISIC_8505378,0
4571,ISIC_6224829,0
4572,ISIC_7823773,0
4573,ISIC_3869533,0
4574,ISIC_4315770,0
4575,ISIC_5879917,0
4576,ISIC_1959529,0
4577,ISIC_5959795,0
4578,ISIC_4285699,0
4579,ISIC_6989592,0
4580,ISIC_4462476,0
4581,ISIC_0784284,0
4582,ISIC_5655900,0
4583,ISIC_6779421,0
4584,ISIC_6610700,0
4585,ISIC_0651166,0
4586,ISIC_8380527,0
4587,ISIC_4025576,0
4588,ISIC_2460105,0
4589,ISIC_4544879,0
4590,ISIC_9351189,0
4591,ISIC_7204331,0
4592,ISIC_3433848,0
4593,ISIC_6447663,0
4594,ISIC_6378963,0
4595,ISIC_8775181,0
4596,ISIC_3347715,0
4597,ISIC_0499719,0
4598,ISIC_9906657,0
4599,ISIC_7780098,0
4600,ISIC_9593811,0
4601,ISIC_7630499,0
4602,ISIC_4252502,0
4603,ISIC_8817986,0
4604,ISIC_0928581,0
4605,ISIC_3277709,0
4606,ISIC_9132589,0
4607,ISIC_9562036,0
4608,ISIC_4888722,0
4609,ISIC_0874243,0
4610,ISIC_5204796,0
4611,ISIC_5353986,0
4612,ISIC_4471367,0
4613,ISIC_5706956,0
4614,ISIC_4410725,0
4615,ISIC_2662187,0
4616,ISIC_1491993,0
4617,ISIC_0763328,0
4618,ISIC_4894156,0
4619,ISIC_3007232,0
4620,ISIC_0620199,0
4621,ISIC_7851254,0
4622,ISIC_7909916,0
4623,ISIC_0495405,0
4624,ISIC_5653572,0
4625,ISIC_9518115,0
4626,ISIC_3665695,0
4627,ISIC_8560381,0
4628,ISIC_7520584,0
4629,ISIC_6605912,0
4630,ISIC_7352489,0
4631,ISIC_1738738,0
4632,ISIC_4452233,0
4633,ISIC_1526608,0
4634,ISIC_4661748,0
4635,ISIC_8041550,0
4636,ISIC_4794573,0
4637,ISIC_5049165,0
4638,ISIC_1692734,0
4639,ISIC_0181017,0
4640,ISIC_8905349,0
4641,ISIC_5570877,0
4642,ISIC_2996791,0
4643,ISIC_0232274,0
4644,ISIC_3882374,0
4645,ISIC_1331104,0
4646,ISIC_3579316,0
4647,ISIC_8751661,0
4648,ISIC_6550650,0
4649,ISIC_2277876,0
4650,ISIC_8009079,0
4651,ISIC_8326957,0
4652,ISIC_1358441,0
4653,ISIC_8587556,0
4654,ISIC_3061135,0
4655,ISIC_2206577,0
4656,ISIC_9880258,0
4657,ISIC_5540631,0
4658,ISIC_3429552,0
4659,ISIC_8661226,0
4660,ISIC_2501496,0
4661,ISIC_7960892,0
4662,ISIC_4487036,0
4663,ISIC_8032753,0
4664,ISIC_0589744,0
4665,ISIC_8979622,0
4666,ISIC_4647934,0
4667,ISIC_5159400,0
4668,ISIC_8847503,0
4669,ISIC_6409296,0
4670,ISIC_1920685,0
4671,ISIC_2108457,0
4672,ISIC_9318809,0
4673,ISIC_9094233,0
4674,ISIC_3893354,0
4675,ISIC_3601503,0
4676,ISIC_8628207,0
4677,ISIC_4464702,0
4678,ISIC_8667460,0
4679,ISIC_9709594,0
4680,ISIC_6357263,0
4681,ISIC_7216585,0
4682,ISIC_4088647,0
4683,ISIC_9982623,0
4684,ISIC_2363897,0
4685,ISIC_6551180,0
4686,ISIC_5777169,0
4687,ISIC_0254698,0
4688,ISIC_8579466,0
4689,ISIC_0340256,0
4690,ISIC_5644673,0
4691,ISIC_2378428,0
4692,ISIC_3084624,0
4693,ISIC_8767759,0
4694,ISIC_2193761,0
4695,ISIC_9698498,0
4696,ISIC_3643756,0
4697,ISIC_1738348,0
4698,ISIC_6647130,0
4699,ISIC_8314115,0
4700,ISIC_1109485,0
4701,ISIC_6958823,0
4702,ISIC_9014786,0
4703,ISIC_4580926,0
4704,ISIC_7961568,0
4705,ISIC_8056594,0
4706,ISIC_9723594,0
4707,ISIC_3440002,0
4708,ISIC_4907595,0
4709,ISIC_5732730,0
4710,ISIC_9585534,0
4711,ISIC_4688979,0
4712,ISIC_0771051,0
4713,ISIC_6083284,0
4714,ISIC_0410311,0
4715,ISIC_9301738,0
4716,ISIC_4253346,0
4717,ISIC_4855878,0
4718,ISIC_2799447,0
4719,ISIC_1867838,0
4720,ISIC_9816359,0
4721,ISIC_5406752,0
4722,ISIC_8034792,0
4723,ISIC_0943299,0
4724,ISIC_9511265,0
4725,ISIC_6577551,0
4726,ISIC_1197816,0
4727,ISIC_2748736,0
4728,ISIC_3597277,0
4729,ISIC_1083365,0
4730,ISIC_0803685,0
4731,ISIC_2487061,0
4732,ISIC_6401657,0
4733,ISIC_7472636,0
4734,ISIC_4725103,0
4735,ISIC_2788933,0
4736,ISIC_6135865,0
4737,ISIC_7991159,0
4738,ISIC_0652203,0
4739,ISIC_2581307,0
4740,ISIC_7559729,0
4741,ISIC_0668165,0
4742,ISIC_2921537,0
4743,ISIC_3629614,0
4744,ISIC_5213829,0
4745,ISIC_9975037,0
4746,ISIC_6260841,0
4747,ISIC_8365858,0
4748,ISIC_6316410,0
4749,ISIC_6390756,0
4750,ISIC_9280075,0
4751,ISIC_2401734,0
4752,ISIC_9335056,0
4753,ISIC_2582497,0
4754,ISIC_7876793,0
4755,ISIC_9035176,0
4756,ISIC_7340926,0
4757,ISIC_1145562,0
4758,ISIC_7243679,0
4759,ISIC_3864842,0
4760,ISIC_3059367,0
4761,ISIC_5785399,0
4762,ISIC_1303315,0
4763,ISIC_5718805,0
4764,ISIC_6749926,0
4765,ISIC_9891314,0
4766,ISIC_8422132,0
4767,ISIC_1793867,0
4768,ISIC_1084154,0
4769,ISIC_5478234,0
4770,ISIC_2826766,0
4771,ISIC_5824730,0
4772,ISIC_8158785,0
4773,ISIC_4949652,0
4774,ISIC_3131821,0
4775,ISIC_4273914,0
4776,ISIC_6390738,0
4777,ISIC_3592731,0
4778,ISIC_8794796,0
4779,ISIC_4379502,0
4780,ISIC_7308572,0
4781,ISIC_9137573,0
4782,ISIC_8600650,0
4783,ISIC_1075231,0
4784,ISIC_1251721,0
4785,ISIC_5106102,0
4786,ISIC_9481406,0
4787,ISIC_9873154,0
4788,ISIC_1758558,0
4789,ISIC_7108282,0
4790,ISIC_3886458,0
4791,ISIC_8458440,0
4792,ISIC_3409440,0
4793,ISIC_4921882,0
4794,ISIC_5088967,0
4795,ISIC_4077798,0
4796,ISIC_5297660,0
4797,ISIC_7211590,0
4798,ISIC_9193770,0
4799,ISIC_7582764,0
4800,ISIC_2287066,0
4801,ISIC_1206384,0
4802,ISIC_6347332,0
4803,ISIC_1185906,0
4804,ISIC_7722716,0
4805,ISIC_4281113,0
4806,ISIC_0633126,0
4807,ISIC_7417678,0
4808,ISIC_6471539,0
4809,ISIC_4524763,0
4810,ISIC_5798539,0
4811,ISIC_1611503,0
4812,ISIC_3537571,0
4813,ISIC_0612624,0
4814,ISIC_6596202,0
4815,ISIC_0157923,0
4816,ISIC_3121787,0
4817,ISIC_4956352,0
4818,ISIC_1639343,0
4819,ISIC_1361325,0
4820,ISIC_2697112,0
4821,ISIC_7850805,0
4822,ISIC_1691387,0
4823,ISIC_9400162,0
4824,ISIC_1324618,0
4825,ISIC_7407578,0
4826,ISIC_5104921,0
4827,ISIC_3558953,0
4828,ISIC_3720096,0
4829,ISIC_2519178,0
4830,ISIC_3242165,0
4831,ISIC_4482522,0
4832,ISIC_3317877,0
4833,ISIC_6943345,0
4834,ISIC_2400515,0
4835,ISIC_5912392,0
4836,ISIC_6555339,0
4837,ISIC_1061363,0
4838,ISIC_4272317,0
4839,ISIC_8577966,0
4840,ISIC_9339259,0
4841,ISIC_7102487,0
4842,ISIC_6461085,0
4843,ISIC_0268179,0
4844,ISIC_0229832,0
4845,ISIC_4341135,0
4846,ISIC_8479278,0
4847,ISIC_5149162,0
4848,ISIC_2885086,0
4849,ISIC_4727937,0
4850,ISIC_7030404,0
4851,ISIC_3537199,0
4852,ISIC_0163765,0
4853,ISIC_6245809,0
4854,ISIC_6619934,0
4855,ISIC_5188723,0
4856,ISIC_0842848,0
4857,ISIC_5652434,0
4858,ISIC_9078369,0
4859,ISIC_9028442,0
4860,ISIC_8135026,0
4861,ISIC_0242433,0
4862,ISIC_2458253,0
4863,ISIC_2629998,0
4864,ISIC_0170545,0
4865,ISIC_4591316,0
4866,ISIC_5152859,0
4867,ISIC_7253689,0
4868,ISIC_3604681,0
4869,ISIC_1323048,0
4870,ISIC_3990263,0
4871,ISIC_9424172,0
4872,ISIC_3520750,0
4873,ISIC_1204284,0
4874,ISIC_6086618,0
4875,ISIC_9979438,0
4876,ISIC_1533630,0
4877,ISIC_8054648,0
4878,ISIC_3826001,0
4879,ISIC_7137995,0
4880,ISIC_8074281,0
4881,ISIC_2707375,0
4882,ISIC_0310341,0
4883,ISIC_4656565,0
4884,ISIC_7761884,0
4885,ISIC_7702857,0
4886,ISIC_0565080,0
4887,ISIC_8320443,0
4888,ISIC_4454509,0
4889,ISIC_3204009,0
4890,ISIC_1950616,0
4891,ISIC_7764481,0
4892,ISIC_0751846,0
4893,ISIC_3340346,0
4894,ISIC_1676939,0
4895,ISIC_4261232,0
4896,ISIC_5569936,0
4897,ISIC_3880324,0
4898,ISIC_3533204,0
4899,ISIC_0792879,0
4900,ISIC_6089817,0
4901,ISIC_8750920,0
4902,ISIC_9581645,0
4903,ISIC_1020661,0
4904,ISIC_2129639,0
4905,ISIC_0248321,0
4906,ISIC_5218739,0
4907,ISIC_4419352,0
4908,ISIC_3556039,0
4909,ISIC_5611010,0
4910,ISIC_5674396,0
4911,ISIC_1465841,0
4912,ISIC_1438584,0
4913,ISIC_5525765,0
4914,ISIC_3789344,0
4915,ISIC_6899228,0
4916,ISIC_3369104,0
4917,ISIC_1412409,0
4918,ISIC_3981826,0
4919,ISIC_8233560,0
4920,ISIC_7814244,0
4921,ISIC_0337541,0
4922,ISIC_4496143,0
4923,ISIC_8108596,0
4924,ISIC_2921549,0
4925,ISIC_2924418,0
4926,ISIC_0469314,0
4927,ISIC_2590729,0
4928,ISIC_7517220,0
4929,ISIC_6945603,0
4930,ISIC_2051564,0
4931,ISIC_3972569,0
4932,ISIC_2842470,0
4933,ISIC_0906639,0
4934,ISIC_7299859,0
4935,ISIC_9068100,0
4936,ISIC_0697138,0
4937,ISIC_0493653,0
4938,ISIC_2766061,0
4939,ISIC_9218360,0
4940,ISIC_3506204,0
4941,ISIC_8267961,0
4942,ISIC_1444924,0
4943,ISIC_6723749,0
4944,ISIC_4610600,0
4945,ISIC_2069179,0
4946,ISIC_7627505,0
4947,ISIC_3881573,0
4948,ISIC_4170498,0
4949,ISIC_5017874,0
4950,ISIC_9974299,0
4951,ISIC_0687823,0
4952,ISIC_5870406,0
4953,ISIC_0870751,0
4954,ISIC_0832676,0
4955,ISIC_7720449,0
4956,ISIC_5458290,0
4957,ISIC_1357175,0
4958,ISIC_8726909,0
4959,ISIC_9595201,0
4960,ISIC_9795608,0
4961,ISIC_2867958,0
4962,ISIC_4850178,0
4963,ISIC_5067317,0
4964,ISIC_8495039,0
4965,ISIC_1385122,0
4966,ISIC_1886719,0
4967,ISIC_0432164,0
4968,ISIC_7109817,0
4969,ISIC_8844946,0
4970,ISIC_9378782,0
4971,ISIC_8486206,0
4972,ISIC_8788485,0
4973,ISIC_5988539,0
4974,ISIC_0527088,0
4975,ISIC_1714941,0
4976,ISIC_6907218,0
4977,ISIC_9756858,0
4978,ISIC_4894286,0
4979,ISIC_0965885,0
4980,ISIC_5312710,0
4981,ISIC_9676233,0
4982,ISIC_8935085,0
4983,ISIC_7768567,0
4984,ISIC_5755836,0
4985,ISIC_3071338,0
4986,ISIC_0359307,0
4987,ISIC_7785457,0
4988,ISIC_9420413,0
4989,ISIC_2499417,0
4990,ISIC_8874529,0
4991,ISIC_7257380,0
4992,ISIC_5736023,0
4993,ISIC_8572174,0
4994,ISIC_0709934,0
4995,ISIC_8102580,0
4996,ISIC_2585066,0
4997,ISIC_9309245,0
4998,ISIC_5457889,0
4999,ISIC_8255680,0
5000,ISIC_8161134,0
5001,ISIC_3773025,0
5002,ISIC_0985395,0
5003,ISIC_8763099,0
5004,ISIC_9896192,0
5005,ISIC_3537203,0
5006,ISIC_7072658,0
5007,ISIC_2005921,0
5008,ISIC_5649978,0
5009,ISIC_2749097,0
5010,ISIC_3400972,0
5011,ISIC_6793830,0
5012,ISIC_3416324,0
5013,ISIC_6192523,0
5014,ISIC_5723062,0
5015,ISIC_0162627,0
5016,ISIC_0510617,0
5017,ISIC_7889617,0
5018,ISIC_4559174,0
5019,ISIC_0075663,0
5020,ISIC_1536177,0
5021,ISIC_6480784,0
5022,ISIC_4113535,0
5023,ISIC_7504553,0
5024,ISIC_6007546,0
5025,ISIC_2599583,0
5026,ISIC_4772294,0
5027,ISIC_5166934,0
5028,ISIC_5971915,0
5029,ISIC_9870722,0
5030,ISIC_9805247,0
5031,ISIC_1539145,0
5032,ISIC_7355141,0
5033,ISIC_2148350,0
5034,ISIC_9303849,0
5035,ISIC_1671282,0
5036,ISIC_8031554,0
5037,ISIC_7845702,0
5038,ISIC_4615813,0
5039,ISIC_5818405,0
5040,ISIC_8882436,0
5041,ISIC_1352631,0
5042,ISIC_6587310,0
5043,ISIC_5148474,0
5044,ISIC_4384861,0
5045,ISIC_1412976,0
5046,ISIC_4477167,0
5047,ISIC_9069800,0
5048,ISIC_2104341,0
5049,ISIC_3550939,0
5050,ISIC_1392808,0
5051,ISIC_2366652,0
5052,ISIC_5263858,0
5053,ISIC_8033490,0
5054,ISIC_2917164,0
5055,ISIC_8612828,0
5056,ISIC_2109658,0
5057,ISIC_6391978,0
5058,ISIC_3597660,0
5059,ISIC_4723603,0
5060,ISIC_2566319,0
5061,ISIC_6894346,0
5062,ISIC_5699328,0
5063,ISIC_2647269,0
5064,ISIC_7984628,0
5065,ISIC_0777538,0
5066,ISIC_1640113,0
5067,ISIC_2027628,0
5068,ISIC_7220622,0
5069,ISIC_7358998,0
5070,ISIC_1348539,0
5071,ISIC_8199247,0
5072,ISIC_6147712,0
5073,ISIC_0401401,0
5074,ISIC_7548405,0
5075,ISIC_4911852,0
5076,ISIC_8022825,0
5077,ISIC_5608998,0
5078,ISIC_5549565,0
5079,ISIC_8750635,0
5080,ISIC_9336793,0
5081,ISIC_3449292,0
5082,ISIC_8607372,0
5083,ISIC_4450231,0
5084,ISIC_5674532,0
5085,ISIC_8914792,0
5086,ISIC_7761691,0
5087,ISIC_2962034,0
5088,ISIC_1917554,0
5089,ISIC_5846004,0
5090,ISIC_8565325,0
5091,ISIC_6096598,0
5092,ISIC_0759120,0
5093,ISIC_2509329,0
5094,ISIC_6138020,0
5095,ISIC_2503789,0
5096,ISIC_4690030,0
5097,ISIC_7824206,0
5098,ISIC_5567545,0
5099,ISIC_6386485,0
5100,ISIC_7454116,0
5101,ISIC_8760380,0
5102,ISIC_7830756,0
5103,ISIC_1639570,0
5104,ISIC_4329598,0
5105,ISIC_2199155,0
5106,ISIC_7001063,0
5107,ISIC_2659107,0
5108,ISIC_7180332,0
5109,ISIC_6890820,0
5110,ISIC_2374434,0
5111,ISIC_2425013,0
5112,ISIC_9366620,0
5113,ISIC_4131236,0
5114,ISIC_4571687,0
5115,ISIC_7466101,0
5116,ISIC_1157007,0
5117,ISIC_1747417,0
5118,ISIC_5730636,0
5119,ISIC_0154032,0
5120,ISIC_9124733,0
5121,ISIC_8195604,0
5122,ISIC_5552666,0
5123,ISIC_1389620,0
5124,ISIC_3730940,0
5125,ISIC_4791412,0
5126,ISIC_2853981,0
5127,ISIC_6386354,0
5128,ISIC_5709247,0
5129,ISIC_7737316,0
5130,ISIC_0356995,0
5131,ISIC_5457625,0
5132,ISIC_5979783,0
5133,ISIC_7830917,0
5134,ISIC_1681934,0
5135,ISIC_4563146,0
5136,ISIC_4950948,0
5137,ISIC_7477963,0
5138,ISIC_6725760,0
5139,ISIC_4566439,0
5140,ISIC_9900876,0
5141,ISIC_0599918,0
5142,ISIC_6768006,0
5143,ISIC_9958346,0
5144,ISIC_9660409,0
5145,ISIC_0836727,0
5146,ISIC_8212937,0
5147,ISIC_6107184,0
5148,ISIC_9463865,0
5149,ISIC_9243440,0
5150,ISIC_7518524,0
5151,ISIC_0657811,0
5152,ISIC_8764217,0
5153,ISIC_6582783,0
5154,ISIC_7832293,0
5155,ISIC_9642655,0
5156,ISIC_1963008,0
5157,ISIC_4420952,0
5158,ISIC_3159130,0
5159,ISIC_1937254,0
5160,ISIC_7850786,0
5161,ISIC_5409064,0
5162,ISIC_8648359,0
5163,ISIC_1135340,0
5164,ISIC_1261315,0
5165,ISIC_6558624,0
5166,ISIC_2578624,0
5167,ISIC_6066992,0
5168,ISIC_5910595,0
5169,ISIC_4800495,0
5170,ISIC_9450541,0
5171,ISIC_3274671,0
5172,ISIC_9391846,0
5173,ISIC_9810847,0
5174,ISIC_9628370,0
5175,ISIC_9731788,0
5176,ISIC_7529560,0
5177,ISIC_9826778,0
5178,ISIC_7164179,0
5179,ISIC_9322705,0
5180,ISIC_2587955,0
5181,ISIC_2947145,0
5182,ISIC_1588382,0
5183,ISIC_7872169,0
5184,ISIC_8957490,0
5185,ISIC_5374076,0
5186,ISIC_4007322,0
5187,ISIC_1388230,0
5188,ISIC_9299483,0
5189,ISIC_2197346,0
5190,ISIC_9238366,0
5191,ISIC_4377059,0
5192,ISIC_8279558,0
5193,ISIC_3134070,0
5194,ISIC_2650222,0
5195,ISIC_4513704,0
5196,ISIC_6124241,0
5197,ISIC_1750621,0
5198,ISIC_5367506,0
5199,ISIC_4804158,0
5200,ISIC_5074968,0
5201,ISIC_5588738,0
5202,ISIC_1970027,0
5203,ISIC_6559838,0
5204,ISIC_8577010,0
5205,ISIC_3456207,0
5206,ISIC_0712270,0
5207,ISIC_4494314,0
5208,ISIC_6837656,0
5209,ISIC_5202944,0
5210,ISIC_4793961,0
5211,ISIC_1669486,0
5212,ISIC_4906130,0
5213,ISIC_7808132,0
5214,ISIC_2838426,0
5215,ISIC_9418196,0
5216,ISIC_9834467,0
5217,ISIC_7967586,0
5218,ISIC_6008926,0
5219,ISIC_0770772,0
5220,ISIC_9657153,0
5221,ISIC_6151842,0
5222,ISIC_4050422,0
5223,ISIC_7668345,0
5224,ISIC_5819133,0
5225,ISIC_6326406,0
5226,ISIC_3472069,0
5227,ISIC_5600337,0
5228,ISIC_6092220,0
5229,ISIC_8956614,0
5230,ISIC_3338730,0
5231,ISIC_1122524,0
5232,ISIC_4834687,0
5233,ISIC_5149730,0
5234,ISIC_7524426,0
5235,ISIC_2040614,0
5236,ISIC_3450978,0
5237,ISIC_4735120,0
5238,ISIC_9874505,0
5239,ISIC_6365920,0
5240,ISIC_9775077,0
5241,ISIC_5796748,0
5242,ISIC_7571027,0
5243,ISIC_1341272,0
5244,ISIC_3417268,0
5245,ISIC_9699699,0
5246,ISIC_5874970,0
5247,ISIC_5825647,0
5248,ISIC_3520709,0
5249,ISIC_6052860,0
5250,ISIC_5824939,0
5251,ISIC_0254158,0
5252,ISIC_6451230,0
5253,ISIC_2450662,0
5254,ISIC_3005651,0
5255,ISIC_5788100,0
5256,ISIC_7959669,0
5257,ISIC_1163139,0
5258,ISIC_5280356,0
5259,ISIC_6734262,0
5260,ISIC_2660641,0
5261,ISIC_6602939,0
5262,ISIC_5253149,0
5263,ISIC_4912684,0
5264,ISIC_2694383,0
5265,ISIC_6457849,0
5266,ISIC_5814641,0
5267,ISIC_7391160,0
5268,ISIC_4909462,0
5269,ISIC_3621197,0
5270,ISIC_7624985,0
5271,ISIC_1997692,0
5272,ISIC_5580730,0
5273,ISIC_3704790,0
5274,ISIC_1810207,0
5275,ISIC_2139387,0
5276,ISIC_0299741,0
5277,ISIC_0402674,0
5278,ISIC_1402009,0
5279,ISIC_6689717,0
5280,ISIC_7035517,0
5281,ISIC_8756011,0
5282,ISIC_5541288,0
5283,ISIC_8209221,0
5284,ISIC_6484241,0
5285,ISIC_6762560,0
5286,ISIC_7431541,0
5287,ISIC_5084150,0
5288,ISIC_9981394,0
5289,ISIC_7189099,0
5290,ISIC_5988963,0
5291,ISIC_1468241,0
5292,ISIC_0413472,0
5293,ISIC_3011638,0
5294,ISIC_6982423,0
5295,ISIC_1417643,0
5296,ISIC_5290109,0
5297,ISIC_7648129,0
5298,ISIC_1332597,0
5299,ISIC_2381167,0
5300,ISIC_1355890,0
5301,ISIC_8119105,0
5302,ISIC_1488569,0
5303,ISIC_2582493,0
5304,ISIC_5900141,0
5305,ISIC_8047390,0
5306,ISIC_1088190,0
5307,ISIC_3456673,0
5308,ISIC_0213336,0
5309,ISIC_1991332,0
5310,ISIC_6459627,0
5311,ISIC_4193253,0
5312,ISIC_9161457,0
5313,ISIC_7148289,0
5314,ISIC_5565517,0
5315,ISIC_1625064,0
5316,ISIC_4007215,0
5317,ISIC_7654071,0
5318,ISIC_8051791,0
5319,ISIC_9297537,0
5320,ISIC_6640227,0
5321,ISIC_7162343,0
5322,ISIC_0763140,0
5323,ISIC_1548258,0
5324,ISIC_3039880,0
5325,ISIC_8715792,0
5326,ISIC_3602706,0
5327,ISIC_9229525,0
5328,ISIC_3366397,0
5329,ISIC_9632819,0
5330,ISIC_7378122,0
5331,ISIC_3787558,0
5332,ISIC_2930312,0
5333,ISIC_5992826,0
5334,ISIC_4803755,0
5335,ISIC_9488846,0
5336,ISIC_7119723,0
5337,ISIC_1558639,0
5338,ISIC_7938148,0
5339,ISIC_7604178,0
5340,ISIC_5393065,0
5341,ISIC_7788539,0
5342,ISIC_4967164,0
5343,ISIC_6562435,0
5344,ISIC_6081985,0
5345,ISIC_1972876,0
5346,ISIC_6708310,0
5347,ISIC_5142088,0
5348,ISIC_1655731,0
5349,ISIC_2774703,0
5350,ISIC_8249565,0
5351,ISIC_7168106,0
5352,ISIC_6356861,0
5353,ISIC_2037182,0
5354,ISIC_1477615,0
5355,ISIC_1951928,0
5356,ISIC_9554872,0
5357,ISIC_5442756,0
5358,ISIC_8378790,0
5359,ISIC_6476964,0
5360,ISIC_5782350,0
5361,ISIC_5972136,0
5362,ISIC_9669876,0
5363,ISIC_6392764,0
5364,ISIC_4938188,0
5365,ISIC_4063390,0
5366,ISIC_9364994,0
5367,ISIC_3043346,0
5368,ISIC_5096569,0
5369,ISIC_0932428,0
5370,ISIC_9670242,0
5371,ISIC_4508523,0
5372,ISIC_7661559,0
5373,ISIC_6329283,0
5374,ISIC_4174378,0
5375,ISIC_0413173,0
5376,ISIC_4701231,0
5377,ISIC_3683263,0
5378,ISIC_1308938,0
5379,ISIC_9437791,0
5380,ISIC_6763221,0
5381,ISIC_5585802,0
5382,ISIC_4227455,0
5383,ISIC_4344995,0
5384,ISIC_6346725,0
5385,ISIC_6446616,0
5386,ISIC_0920064,0
5387,ISIC_3059347,0
5388,ISIC_1507583,0
5389,ISIC_1301591,0
5390,ISIC_0162708,0
5391,ISIC_0796372,0
5392,ISIC_2783475,0
5393,ISIC_6968422,0
5394,ISIC_3639503,0
5395,ISIC_1130669,0
5396,ISIC_0240628,0
5397,ISIC_1080647,0
5398,ISIC_5001123,0
5399,ISIC_6014025,0
5400,ISIC_5063645,0
5401,ISIC_0964827,0
5402,ISIC_0207209,0
5403,ISIC_6435644,0
5404,ISIC_9834469,0
5405,ISIC_1152648,0
5406,ISIC_3427958,0
5407,ISIC_9130704,0
5408,ISIC_9038898,0
5409,ISIC_4083460,0
5410,ISIC_2468975,0
5411,ISIC_0209871,0
5412,ISIC_9232153,0
5413,ISIC_0164512,0
5414,ISIC_9211989,0
5415,ISIC_6072166,0
5416,ISIC_5259518,0
5417,ISIC_7343838,0
5418,ISIC_2631643,0
5419,ISIC_4092478,0
5420,ISIC_3082466,0
5421,ISIC_7370970,0
5422,ISIC_9207137,0
5423,ISIC_3383093,0
5424,ISIC_6261648,0
5425,ISIC_7503521,0
5426,ISIC_8284404,0
5427,ISIC_2027840,0
5428,ISIC_5018298,0
5429,ISIC_1730202,0
5430,ISIC_9516140,0
5431,ISIC_3212311,0
5432,ISIC_8345565,0
5433,ISIC_0355023,0
5434,ISIC_1466584,0
5435,ISIC_9288963,0
5436,ISIC_2497799,0
5437,ISIC_1169724,0
5438,ISIC_1994545,0
5439,ISIC_2474275,0
5440,ISIC_1962845,0
5441,ISIC_4726417,0
5442,ISIC_4965459,0
5443,ISIC_6500700,0
5444,ISIC_8690631,0
5445,ISIC_5837098,0
5446,ISIC_4701619,0
5447,ISIC_2657843,0
5448,ISIC_5233994,0
5449,ISIC_7097002,0
5450,ISIC_1050158,0
5451,ISIC_6298215,0
5452,ISIC_7116091,0
5453,ISIC_3852276,0
5454,ISIC_7201189,0
5455,ISIC_6038355,0
5456,ISIC_2162118,0
5457,ISIC_7119107,0
5458,ISIC_0582672,0
5459,ISIC_4143410,0
5460,ISIC_6681811,0
5461,ISIC_5970460,0
5462,ISIC_2112683,0
5463,ISIC_9691361,0
5464,ISIC_2231591,0
5465,ISIC_5703639,0
5466,ISIC_4307490,0
5467,ISIC_0857978,0
5468,ISIC_7049442,0
5469,ISIC_9985141,0
5470,ISIC_5987157,0
